_id,descripcion_servicio,total,iva,fecha_emision,fecha_vencimiento,estado,procesos[0].tipo_operacion,procesos[1].tipo_operacion,procesos[2].tipo_operacion,procesos[0].tipo_carga,procesos[1].tipo_carga,procesos[2].tipo_carga,procesos[0].tipo_producto,procesos[1].tipo_producto,procesos[2].tipo_producto,procesos[0].cantidad,procesos[1].cantidad,procesos[2].cantidad,procesos[0].precio_unitario,procesos[1].precio_unitario,procesos[2].precio_unitario,procesos[0].subtotal,procesos[1].subtotal,procesos[2].subtotal,procesos[0].descripcion,procesos[1].descripcion,procesos[2].descripcion,procesos[0].maquinas[0].nombre,procesos[1].maquinas[0].nombre,procesos[0].maquinas[1].nombre,procesos[2].maquinas[0].nombre,procesos[1].maquinas[1].nombre,procesos[2].maquinas[1].nombre,procesos[0].maquinas[0].estado,procesos[1].maquinas[0].estado,procesos[0].maquinas[1].estado,procesos[2].maquinas[0].estado,procesos[1].maquinas[1].estado,procesos[2].maquinas[1].estado,procesos[0].maquinas[0].cantidad,procesos[1].maquinas[0].cantidad,procesos[0].maquinas[1].cantidad,procesos[2].maquinas[0].cantidad,procesos[1].maquinas[1].cantidad,procesos[2].maquinas[1].cantidad,usuarios[0]
6816ad9504ea5839aa7eae2c,Wonder final own list.,298997,47739.02,2025-05-03 18:58:13,2025-06-26 18:58:13,PAGADA,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,,GS,GL,,collection,measure,,4,3,,30023,43722,,120092,131166,,Until this management law certain.,Through behavior get man might third.,,yourself,more,Republican,,so,,EN_USO,DISPONIBLE,DISPONIBLE,,EN_MANTENIMIENTO,,9,3,6,,3,,6816ad9504ea5839aa7eab0c
6816ad9504ea5839aa7eae2d,Suddenly range class instead.,305221,48732.72,2025-05-03 18:58:13,2025-06-28 18:58:13,CANCELADO,SOLICITUD_DESCARGA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,CG,GL,GS,particular,report,structure,1,4,1,32071,46186,39673,32071,184744,39673,Black sister realize number professor statement inside.,Where direction situation recent capital shake cover.,Energy determine better mission top worker institution.,economic,response,,impact,yourself,American,FUERA_DE_SERVICIO,DISPONIBLE,,FUERA_DE_SERVICIO,DISPONIBLE,EN_USO,8,3,,4,10,3,6816ad9504ea5839aa7eab0d
6816ad9504ea5839aa7eae2e,Reveal can sure speak performance.,506276,80833.98,2025-05-03 18:58:13,2025-06-07 18:58:13,CANCELADO,SOLICITUD_CARGA,SOLICITUD_CARGA,,CN,CN,,door,success,,7,10,,46356,10095,,324492,100950,,Wear agent perform evidence situation.,A and rate early.,,production,stage,,,face,,EN_MANTENIMIENTO,EN_USO,,,FUERA_DE_SERVICIO,,8,1,,,8,,6816ad9504ea5839aa7eab0e
6816ad9504ea5839aa7eae2f,Agency relationship life happy already.,87377,13950.94,2025-05-03 18:58:13,2025-06-10 18:58:13,ATRASADO,SOLICITUD_DESCARGA,,,CN,,,prove,,,2,,,36713,,,73426,,,Among eat owner exactly.,,,region,,,,,,FUERA_DE_SERVICIO,,,,,,8,,,,,,6816ad9504ea5839aa7eab0f
6816ad9504ea5839aa7eae30,Water meeting technology.,56733,9058.25,2025-05-03 18:58:13,2025-06-09 18:58:13,CANCELADO,SOLICITUD_CARGA,,,GS,,,expect,,,1,,,47675,,,47675,,,Out staff across behind matter any teach commercial.,,,firm,,,,,,EN_MANTENIMIENTO,,,,,,8,,,,,,6816ad9504ea5839aa7eab10
6816ad9504ea5839aa7eae31,Chair face anyone issue with.,39520,6309.9,2025-05-03 18:58:13,2025-06-04 18:58:13,ATRASADO,SOLICITUD_DESCARGA,,,LQ,,,interesting,,,2,,,16605,,,33210,,,Administration reflect far thus bar some still.,,,foot,,,,,,EN_MANTENIMIENTO,,,,,,6,,,,,,6816ad9504ea5839aa7eab11
6816ad9504ea5839aa7eae32,Everybody around make report know audience seat.,30503,4870.27,2025-05-03 18:58:13,2025-06-19 18:58:13,CANCELADO,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,,RO,GS,,church,cost,,1,1,,15479,10154,,15479,10154,,Full against word the but page hair.,Attack way win most professional piece.,,or,teacher,ever,,boy,,DISPONIBLE,FUERA_DE_SERVICIO,DISPONIBLE,,EN_USO,,1,7,8,,8,,6816ad9504ea5839aa7eab12
6816ad9504ea5839aa7eae33,Above since staff individual carry process.,467644,74665.82,2025-05-03 18:58:13,2025-06-04 18:58:13,PAGADA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,,CN,RO,,message,explain,,2,8,,23453,43259,,46906,346072,,Also less energy worker garden claim again.,Light treat center state court one source.,,fall,week,,,way,,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,,,EN_USO,,3,7,,,4,,6816ad9504ea5839aa7eab13
6816ad9504ea5839aa7eae34,Sister father memory.,208031,33215.04,2025-05-03 18:58:13,2025-06-21 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,,,GS,,,include,,,8,,,21852,,,174816,,,Thank south section purpose top.,,,inside,,trade,,,,EN_USO,,EN_MANTENIMIENTO,,,,3,,6,,,,6816ad9504ea5839aa7eab14
6816ad9504ea5839aa7eae35,Vote low up speech cold I.,94662,15114.12,2025-05-03 18:58:13,2025-06-18 18:58:13,PENDIENTE,SOLICITUD_CARGA,,,GL,,,answer,,,7,,,11364,,,79548,,,Same color science want.,,,wish,,certain,,,,EN_MANTENIMIENTO,,DISPONIBLE,,,,6,,8,,,,6816ad9504ea5839aa7eab15
6816ad9504ea5839aa7eae36,Value strong blood hope medical chance land yes.,397227,63422.76,2025-05-03 18:58:13,2025-06-23 18:58:13,PAGADA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,CG,CG,GL,important,simply,almost,3,3,3,22092,45666,43510,66276,136998,130530,Arrive your offer right training.,Pattern piece its off.,Hair man player.,particularly,decade,treat,staff,camera,open,EN_MANTENIMIENTO,FUERA_DE_SERVICIO,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,EN_USO,DISPONIBLE,6,1,4,6,9,1,6816ad9504ea5839aa7eab16
6816ad9504ea5839aa7eae37,Trial party road they station relationship.,276870,44206.16,2025-05-03 18:58:13,2025-07-01 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,,,RO,,,environment,,,8,,,29083,,,232664,,,Tax manage how list.,,,eye,,,,,,EN_MANTENIMIENTO,,,,,,3,,,,,,6816ad9504ea5839aa7eab17
6816ad9504ea5839aa7eae38,Country avoid situation similar available similar near vote.,890963,142254.52,2025-05-03 18:58:13,2025-06-05 18:58:13,ATRASADO,SOLICITUD_CARGA,SOLICITUD_CARGA,SOLICITUD_CARGA,GS,GL,CN,sound,perhaps,free,10,5,9,13615,38763,46527,136150,193815,418743,Information herself deep.,Throw region audience number.,Like share difference small if cut add.,policy,good,,Mr,small,,EN_MANTENIMIENTO,EN_MANTENIMIENTO,,DISPONIBLE,DISPONIBLE,,1,1,,1,4,,6816ad9504ea5839aa7eab18
6816ad9504ea5839aa7eae39,Task step put large they pull exist.,472557,75450.33,2025-05-03 18:58:13,2025-06-03 18:58:13,ATRASADO,SOLICITUD_CARGA,SOLICITUD_CARGA,SOLICITUD_CARGA,CG,RO,CG,herself,nothing,prepare,2,5,7,37959,29893,24532,75918,149465,171724,The than American.,Effort party expect.,Future rate sit themselves local.,wait,top,,or,bag,throw,DISPONIBLE,DISPONIBLE,,EN_MANTENIMIENTO,DISPONIBLE,DISPONIBLE,6,8,,4,3,2,6816ad9504ea5839aa7eab19
6816ad9504ea5839aa7eae3a,Bad artist despite attack money size hit how.,217532,34732,2025-05-03 18:58:13,2025-06-02 18:58:13,PAGADA,SOLICITUD_CARGA,,,GS,,,happy,,,5,,,36560,,,182800,,,Voice economic high cause sell pressure.,,,seem,,probably,,,,FUERA_DE_SERVICIO,,EN_USO,,,,5,,6,,,,6816ad9504ea5839aa7eab1a
6816ad9504ea5839aa7eae3b,All over book.,1259158,201042.04,2025-05-03 18:58:13,2025-06-06 18:58:13,ATRASADO,SOLICITUD_CARGA,SOLICITUD_CARGA,SOLICITUD_CARGA,CG,CN,RO,job,of,particularly,9,10,5,39229,48788,43435,353061,487880,217175,Nice above many political mouth prepare city court.,Remain sing listen phone agreement society.,News election agreement available buy alone.,agree,direction,road,summer,many,,EN_USO,EN_MANTENIMIENTO,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,EN_USO,,5,1,8,4,4,,6816ad9504ea5839aa7eab1b
6816ad9504ea5839aa7eae3c,Top if sound sometimes rise who drug assume.,116575,18612.78,2025-05-03 18:58:13,2025-07-01 18:58:13,PENDIENTE,SOLICITUD_CARGA,,,CG,,,represent,,,6,,,16327,,,97962,,,Control play factor election glass.,,,choose,,,,,,DISPONIBLE,,,,,,5,,,,,,6816ad9504ea5839aa7eab1c
6816ad9504ea5839aa7eae3d,Often study care do end.,53921,8609.28,2025-05-03 18:58:13,2025-06-02 18:58:13,PENDIENTE,SOLICITUD_CARGA,,,GS,,,style,,,1,,,45312,,,45312,,,Oil hundred culture break as determine close.,,,site,,compare,,,,EN_MANTENIMIENTO,,FUERA_DE_SERVICIO,,,,10,,7,,,,6816ad9504ea5839aa7eab1d
6816ad9504ea5839aa7eae3e,Show every analysis summer rise attack moment so.,391243,62467.44,2025-05-03 18:58:13,2025-06-17 18:58:13,PENDIENTE,SOLICITUD_CARGA,,,GL,,,himself,,,7,,,46968,,,328776,,,Detail result join expect use.,,,fill,,talk,,,,EN_USO,,DISPONIBLE,,,,7,,9,,,,6816ad9504ea5839aa7eab1e
6816ad9504ea5839aa7eae3f,Computer customer interesting above few hand town.,63503,10139.16,2025-05-03 18:58:13,2025-06-29 18:58:13,PAGADA,SOLICITUD_DESCARGA,,,GS,,,where,,,3,,,17788,,,53364,,,Certain step carry able scene.,,,consider,,goal,,,,EN_MANTENIMIENTO,,EN_MANTENIMIENTO,,,,3,,5,,,,6816ad9504ea5839aa7eab1f
6816ad9504ea5839aa7eae40,Throw clearly yourself.,282600,45121.01,2025-05-03 18:58:13,2025-06-30 18:58:13,PAGADA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,,GL,CG,,director,play,,3,4,,23837,41492,,71511,165968,,Traditional with center.,Notice service their strong whom sense.,,unit,box,,,past,,EN_USO,DISPONIBLE,,,EN_USO,,7,9,,,10,,6816ad9504ea5839aa7eab20
6816ad9504ea5839aa7eae41,Man if development opportunity save party.,37433,5976.64,2025-05-03 18:58:13,2025-06-25 18:58:13,PAGADA,SOLICITUD_CARGA,,,GS,,,floor,,,1,,,31456,,,31456,,,Reality hot another return head.,,,today,,,,,,DISPONIBLE,,,,,,1,,,,,,6816ad9504ea5839aa7eab21
6816ad9504ea5839aa7eae42,Wear still fine.,153246,24467.82,2025-05-03 18:58:13,2025-06-08 18:58:13,ATRASADO,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,,GS,CG,,coach,compare,,2,7,,25385,11144,,50770,78008,,Baby arm girl.,But little wall morning girl.,,writer,lawyer,lawyer,,pull,,EN_MANTENIMIENTO,DISPONIBLE,FUERA_DE_SERVICIO,,EN_USO,,4,8,10,,8,,6816ad9504ea5839aa7eab22
6816ad9504ea5839aa7eae43,Main fact business traditional describe.,222747,35564.58,2025-05-03 18:58:13,2025-06-30 18:58:13,PAGADA,SOLICITUD_CARGA,,,LQ,,,without,,,9,,,20798,,,187182,,,Cell certain model leader player near smile reduce.,,,shoulder,,,,,,DISPONIBLE,,,,,,3,,,,,,6816ad9504ea5839aa7eab23
6816ad9504ea5839aa7eae44,Color card summer doctor.,297874,47559.66,2025-05-03 18:58:13,2025-06-04 18:58:13,CANCELADO,SOLICITUD_CARGA,SOLICITUD_CARGA,,GS,CG,,set,often,,3,3,,46516,36922,,139548,110766,,Letter southern adult dog.,Responsibility simply room detail key service herself protect.,,beat,effort,man,,Democrat,,DISPONIBLE,DISPONIBLE,EN_MANTENIMIENTO,,EN_MANTENIMIENTO,,6,3,8,,5,,6816ad9504ea5839aa7eab24
6816ad9504ea5839aa7eae45,Sport glass to on of recent course.,375934,60023.09,2025-05-03 18:58:13,2025-06-18 18:58:13,PAGADA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,,GS,LQ,,remember,coach,,1,10,,18741,29717,,18741,297170,,Plant total kid type trade way risk.,Everything often school sell camera.,,family,education,ok,,possible,,FUERA_DE_SERVICIO,FUERA_DE_SERVICIO,FUERA_DE_SERVICIO,,DISPONIBLE,,3,1,4,,4,,6816ad9504ea5839aa7eab25
6816ad9504ea5839aa7eae46,Dream billion first little grow.,131309,20965.36,2025-05-03 18:58:13,2025-06-23 18:58:13,CANCELADO,SOLICITUD_CARGA,,,CG,,,after,,,8,,,13793,,,110344,,,Group room stop degree.,,,me,,,,,,EN_USO,,,,,,3,,,,,,6816ad9504ea5839aa7eab26
6816ad9504ea5839aa7eae47,Child different century upon respond character factor.,498383,79573.71,2025-05-03 18:58:13,2025-06-06 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_CARGA,SOLICITUD_CARGA,LQ,RO,GL,bill,hold,economy,1,1,8,35604,38997,43026,35604,38997,344208,Law population yourself perform police program.,Coach check wind enjoy.,Such medical hope admit feeling.,point,choice,role,political,word,,EN_USO,FUERA_DE_SERVICIO,EN_USO,DISPONIBLE,FUERA_DE_SERVICIO,,5,8,3,9,8,,6816ad9504ea5839aa7eab27
6816ad9504ea5839aa7eae48,Increase service maintain suggest in I.,275806,44036.3,2025-05-03 18:58:13,2025-06-17 18:58:13,CANCELADO,SOLICITUD_CARGA,,,GS,,,soon,,,5,,,46354,,,231770,,,Story son teacher recognize.,,,model,,benefit,,,,EN_MANTENIMIENTO,,EN_USO,,,,7,,2,,,,6816ad9504ea5839aa7eab28
6816ad9504ea5839aa7eae49,Ok very win accept account we.,257690,41143.74,2025-05-03 18:58:13,2025-06-07 18:58:13,PAGADA,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,,RO,RO,,guy,box,,1,9,,40974,19508,,40974,175572,,Evening out fight age analysis.,Beat respond reveal war.,,charge,serious,,,late,,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,,,EN_USO,,8,5,,,2,,6816ad9504ea5839aa7eab29
6816ad9504ea5839aa7eae4a,Cover scene work PM goal Congress rise.,174341,27835.95,2025-05-03 18:58:13,2025-06-25 18:58:13,CANCELADO,SOLICITUD_CARGA,SOLICITUD_DESCARGA,,CN,GL,,local,use,,1,7,,19595,18130,,19595,126910,,Else we group whom spend down news.,Become per great knowledge.,,near,yard,base,,,,FUERA_DE_SERVICIO,DISPONIBLE,FUERA_DE_SERVICIO,,,,2,3,1,,,,6816ad9504ea5839aa7eab2a
6816ad9504ea5839aa7eae4b,Without parent player key land.,286460,45737.37,2025-05-03 18:58:13,2025-06-09 18:58:13,PENDIENTE,SOLICITUD_CARGA,SOLICITUD_DESCARGA,,LQ,CG,,forget,major,,5,2,,35713,31079,,178565,62158,,Impact itself situation nice interest third.,Act stay six son military month believe claim.,,paper,tonight,,,,,EN_USO,DISPONIBLE,,,,,4,1,,,,,6816ad9504ea5839aa7eab2b
6816ad9504ea5839aa7eae4c,Affect during particularly former mother type mouth science.,734494,117272.18,2025-05-03 18:58:13,2025-06-14 18:58:13,PENDIENTE,SOLICITUD_CARGA,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,CG,GL,GS,top,night,everyone,2,8,8,42243,27310,39282,84486,218480,314256,Less nor answer federal throughout present east somebody.,Magazine yard short camera.,Thank her significant girl itself series especially.,agreement,theory,,bag,,,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,,DISPONIBLE,,,1,10,,6,,,6816ad9504ea5839aa7eab2c
6816ad9504ea5839aa7eae4d,Employee it board short thus many notice.,753702,120338.97,2025-05-03 18:58:13,2025-06-28 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,,GL,CN,,discover,western,,9,6,,43757,39925,,393813,239550,,Together art may standard case.,Sort or her finish represent medical early.,,lawyer,her,push,,fight,,EN_USO,EN_MANTENIMIENTO,EN_MANTENIMIENTO,,FUERA_DE_SERVICIO,,5,9,2,,7,,6816ad9504ea5839aa7eab2d
6816ad9504ea5839aa7eae4e,Clearly record of grow own.,303736,48495.6,2025-05-03 18:58:13,2025-07-01 18:58:13,PENDIENTE,SOLICITUD_CARGA,,,CG,,,near,,,9,,,28360,,,255240,,,Nearly effect middle they represent start.,,,general,,most,,,,DISPONIBLE,,DISPONIBLE,,,,8,,9,,,,6816ad9504ea5839aa7eab2e
6816ad9504ea5839aa7eae4f,Consider bring according sure early.,439753,70212.6,2025-05-03 18:58:13,2025-06-23 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,CG,GL,GL,each,break,newspaper,8,2,3,26910,46251,20586,215280,92502,61758,Anyone camera down happy.,Time assume inside reach talk take.,Analysis three culture his medical music.,assume,actually,,use,race,drop,EN_MANTENIMIENTO,EN_USO,,EN_MANTENIMIENTO,EN_MANTENIMIENTO,FUERA_DE_SERVICIO,5,6,,8,8,5,6816ad9504ea5839aa7eab2f
6816ad9504ea5839aa7eae50,Together fine fact light.,182722,29174.12,2025-05-03 18:58:13,2025-06-08 18:58:13,ATRASADO,SOLICITUD_DESCARGA,,,RO,,,friend,,,4,,,38387,,,153548,,,Spend activity author force you democratic.,,,evidence,,,,,,EN_USO,,,,,,5,,,,,,6816ad9504ea5839aa7eab30
6816ad9504ea5839aa7eae51,Nation environmental smile.,120438,19229.52,2025-05-03 18:58:13,2025-06-04 18:58:13,PAGADA,SOLICITUD_CARGA,SOLICITUD_CARGA,,GL,CN,,lead,night,,5,1,,18024,11088,,90120,11088,,Issue around large cut sense pick action amount.,Stuff positive word.,,exactly,newspaper,,,,,EN_USO,DISPONIBLE,,,,,1,1,,,,,6816ad9504ea5839aa7eab31
6816ad9504ea5839aa7eae52,Able new quality water personal early.,265826,42442.77,2025-05-03 18:58:13,2025-06-05 18:58:13,PENDIENTE,SOLICITUD_CARGA,SOLICITUD_DESCARGA,,LQ,RO,,ask,type,,7,1,,30273,11472,,211911,11472,,Everything hundred coach term remain model figure popular.,Current positive sign glass population.,,hold,list,wind,,into,,EN_USO,DISPONIBLE,DISPONIBLE,,DISPONIBLE,,8,1,4,,1,,6816ad9504ea5839aa7eab32
6816ad9504ea5839aa7eae53,Political tax until field seat science data far.,714114,114018.24,2025-05-03 18:58:13,2025-06-29 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,CN,GL,CG,pressure,voice,company,8,9,6,47985,12708,16974,383880,114372,101844,Many truth recent six human what.,Weight both personal cost staff discuss.,Star near maybe hospital.,produce,onto,,entire,,,EN_USO,DISPONIBLE,,DISPONIBLE,,,4,3,,1,,,6816ad9504ea5839aa7eab33
6816ad9504ea5839aa7eae54,Song near behavior.,434671,69401.3,2025-05-03 18:58:13,2025-06-04 18:58:13,CANCELADO,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,,GL,CG,,head,fly,,5,7,,25727,33805,,128635,236635,,Value difference live.,Series woman doctor student.,,international,several,,,,,EN_MANTENIMIENTO,EN_USO,,,,,5,9,,,,,6816ad9504ea5839aa7eab34
6816ad9504ea5839aa7eae55,Want effect power window military.,599943,95789.26,2025-05-03 18:58:13,2025-06-06 18:58:13,PENDIENTE,SOLICITUD_CARGA,SOLICITUD_DESCARGA,,GL,GS,,area,computer,,3,10,,49348,35611,,148044,356110,,Never interview despite top firm car cell.,Player finish project him three government.,,such,sure,,,,,DISPONIBLE,FUERA_DE_SERVICIO,,,,,2,2,,,,,6816ad9504ea5839aa7eab35
6816ad9504ea5839aa7eae56,Society together especially machine per enjoy land.,457825,73098.13,2025-05-03 18:58:13,2025-06-08 18:58:13,CANCELADO,SOLICITUD_CARGA,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,RO,GL,CG,theory,the,wish,9,2,10,24363,22205,12105,219267,44410,121050,Mrs never party could in sea region movement.,Return buy morning until our.,Finish only minute.,first,consumer,,since,,among,EN_MANTENIMIENTO,EN_USO,,DISPONIBLE,,FUERA_DE_SERVICIO,5,7,,10,,3,6816ad9504ea5839aa7eab36
6816ad9504ea5839aa7eae57,Unit first deal director approach game tax.,649115,103640.25,2025-05-03 18:58:13,2025-06-16 18:58:13,PAGADA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,SOLICITUD_CARGA,CG,LQ,GL,official,minute,economy,2,10,5,32360,34654,26843,64720,346540,134215,Though remember man teach career employee simply modern.,Type everything manager pick best business painting.,Memory imagine certainly might participant many fire.,walk,visit,image,value,,evidence,FUERA_DE_SERVICIO,DISPONIBLE,DISPONIBLE,EN_MANTENIMIENTO,,EN_MANTENIMIENTO,3,4,9,9,,4,6816ad9504ea5839aa7eab37
6816ad9504ea5839aa7eae58,Green stage help civil heart who their.,450872,71987.96,2025-05-03 18:58:13,2025-06-03 18:58:13,CANCELADO,SOLICITUD_CARGA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,GL,GS,CN,sign,agency,wait,7,7,2,19888,20366,48553,139216,142562,97106,Election impact camera dark store.,Truth save enjoy personal bill situation month.,Charge feeling institution ahead friend teach science floor.,international,reality,name,laugh,,,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,EN_USO,FUERA_DE_SERVICIO,,,10,3,9,8,,,6816ad9504ea5839aa7eab38
6816ad9504ea5839aa7eae59,Whom population thousand individual animal.,591178,94389.72,2025-05-03 18:58:13,2025-06-04 18:58:13,ATRASADO,SOLICITUD_CARGA,SOLICITUD_CARGA,,GS,GS,,nothing,focus,,9,3,,43235,35891,,389115,107673,,My series weight care development.,Box close Mrs become pass represent after science.,,ready,usually,fly,,,,EN_MANTENIMIENTO,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,,,,5,2,1,,,,6816ad9504ea5839aa7eab39
6816ad9504ea5839aa7eae5a,Right stay several.,408972,65298.06,2025-05-03 18:58:13,2025-06-27 18:58:13,CANCELADO,SOLICITUD_CARGA,SOLICITUD_DESCARGA,,GL,RO,,those,through,,10,6,,13917,34084,,139170,204504,,Plan claim effort door when.,Bank save ahead from still college.,,difficult,dark,property,,exactly,,DISPONIBLE,EN_USO,EN_USO,,FUERA_DE_SERVICIO,,10,2,1,,5,,6816ad9504ea5839aa7eab3a
6816ad9504ea5839aa7eae5b,Nature over tell explain there teacher.,129148,20620.32,2025-05-03 18:58:13,2025-06-22 18:58:13,PAGADA,SOLICITUD_DESCARGA,,,CG,,,myself,,,3,,,36176,,,108528,,,Water assume work still green see.,,,company,,,,,,DISPONIBLE,,,,,,9,,,,,,6816ad9504ea5839aa7eab3b
6816ad9504ea5839aa7eae5c,Reality understand charge state.,425648,67960.53,2025-05-03 18:58:13,2025-06-03 18:58:13,ATRASADO,SOLICITUD_DESCARGA,SOLICITUD_CARGA,,RO,CG,,appear,product,,3,7,,10848,46449,,32544,325143,,Camera our mother wrong plan point.,Yourself wish rule social forget style national more.,,remember,show,pull,,group,,FUERA_DE_SERVICIO,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,,EN_MANTENIMIENTO,,1,2,7,,8,,6816ad9504ea5839aa7eab3c
6816ad9504ea5839aa7eae5d,Talk next Republican space might since.,280527,44790.03,2025-05-03 18:58:13,2025-07-01 18:58:13,CANCELADO,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,SOLICITUD_CARGA,CG,CG,CG,toward,claim,sister,2,7,1,21999,24496,20267,43998,171472,20267,Much Democrat base movement machine maintain now.,Along play attack leader.,Mouth available through prove unit with.,lead,true,inside,total,,,EN_USO,FUERA_DE_SERVICIO,EN_USO,FUERA_DE_SERVICIO,,,6,9,6,1,,,6816ad9504ea5839aa7eab3d
6816ad9504ea5839aa7eae5e,Star fall grow growth.,420379,67119.4,2025-05-03 18:58:13,2025-06-11 18:58:13,CANCELADO,SOLICITUD_CARGA,SOLICITUD_CARGA,SOLICITUD_CARGA,RO,GS,LQ,believe,right,by,3,7,5,29969,11519,36544,89907,80633,182720,Position sometimes computer over experience ask area end.,Right one process tonight forget game.,Item pressure system turn different entire.,visit,check,tend,production,deal,point,EN_MANTENIMIENTO,EN_MANTENIMIENTO,EN_MANTENIMIENTO,DISPONIBLE,EN_USO,EN_USO,2,3,1,5,4,6,6816ad9504ea5839aa7eab3e
6816ad9504ea5839aa7eae5f,Hear successful seek factor structure.,838707,133911.24,2025-05-03 18:58:13,2025-06-23 18:58:13,PENDIENTE,SOLICITUD_CARGA,SOLICITUD_CARGA,SOLICITUD_CARGA,RO,CG,GS,sea,glass,fight,7,10,5,25573,42625,19907,179011,426250,99535,Nor talk social suddenly.,Case worker put word.,Himself issue bring other population off.,read,provide,time,customer,,,EN_USO,DISPONIBLE,FUERA_DE_SERVICIO,EN_USO,,,8,2,1,3,,,6816ad9504ea5839aa7eab3f
6816ad9504ea5839aa7eae60,Rate call another budget huge.,72616,11594.18,2025-05-03 18:58:13,2025-06-10 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_CARGA,,LQ,RO,,discussion,first,,2,1,,10744,39534,,21488,39534,,Much analysis hour big around arrive.,Bill join score activity home occur.,,support,until,,,,,EN_MANTENIMIENTO,EN_MANTENIMIENTO,,,,,10,8,,,,,6816ad9504ea5839aa7eab40
6816ad9504ea5839aa7eae61,Line about number support our marriage it.,527282,84187.86,2025-05-03 18:58:13,2025-06-03 18:58:13,PAGADA,SOLICITUD_DESCARGA,SOLICITUD_DESCARGA,,GS,CN,,add,now,,6,6,,44914,28935,,269484,173610,,Quite sport staff truth like present reveal.,Rather light add somebody long.,,even,dog,left,,,,EN_USO,FUERA_DE_SERVICIO,EN_MANTENIMIENTO,,,,10,4,1,,,,6816ad9504ea5839aa7eab41
6816ad9504ea5839aa7eae62,Toward pull appear how heavy heart pull.,573850,91623.13,2025-05-03 18:58:13,2025-06-12 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,SOLICITUD_CARGA,SOLICITUD_CARGA,CG,GL,GS,represent,citizen,able,9,9,4,19568,29407,10363,176112,264663,41452,Claim American bill just institution research total.,Protect different blue manage nearly but American face.,Clearly traditional cup else past situation food.,watch,later,,article,decade,per,FUERA_DE_SERVICIO,DISPONIBLE,,DISPONIBLE,EN_USO,EN_MANTENIMIENTO,8,3,,6,2,3,6816ad9504ea5839aa7eab42
6816ad9504ea5839aa7eae63,How claim available tree financial.,663575,105948.94,2025-05-03 18:58:13,2025-06-25 18:58:13,PAGADA,SOLICITUD_CARGA,SOLICITUD_CARGA,SOLICITUD_DESCARGA,CG,GS,CG,itself,almost,bag,3,8,6,39132,37889,22853,117396,303112,137118,Head reveal building decision behavior.,Call significant worry might.,Our building tell organization.,policy,office,get,bank,approach,claim,EN_MANTENIMIENTO,EN_MANTENIMIENTO,FUERA_DE_SERVICIO,DISPONIBLE,FUERA_DE_SERVICIO,EN_USO,6,5,5,2,5,9,6816ad9504ea5839aa7eab43
6816ad9504ea5839aa7eae64,Single form plant.,655999,104739.4,2025-05-03 18:58:13,2025-06-04 18:58:13,CANCELADO,SOLICITUD_DESCARGA,SOLICITUD_CARGA,,GS,GS,,table,purpose,,10,5,,33162,43928,,331620,219640,,Drop college right exist energy you.,Something happy reveal charge teach huge certainly.,,effect,over,,,education,,EN_USO,EN_MANTENIMIENTO,,,FUERA_DE_SERVICIO,,9,8,,,1,,6816ad9504ea5839aa7eab44
6816ad9504ea5839aa7eae65,Though fast wall have across.,145206,23184.18,2025-05-03 18:58:13,2025-06-05 18:58:13,PENDIENTE,SOLICITUD_DESCARGA,,,RO,,,sister,,,3,,,40674,,,122022,,,Maintain involve physical surface sometimes mouth both.,,,defense,,others,,,,DISPONIBLE,,EN_USO,,,,2,,4,,,,6816ad9504ea5839aa7eab45
